,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12,Species,Id
532,-79.990906,-80.0,-3.2952763e-09,-1.7588417e-09,0.55089414,0.51897264,0.5049637,0.54431486,0.591054,0.6259686,0.52661544,0.49940532,0.4847744,0.4641265,0.5748654,0.5718928,89.10290948275862,-353.50137,-0.0012359222,-0.008606006,16.531126,-0.003533253,0.0037494313,-61.575306,0.0025341997,-0.0004077807,-6.988463,0.005311285,0.00092386926,-52.898884,0.00015573959,0.0037023837,-11.363098,0.0069057536,-0.003684769,-23.361382,0.006551852,0.0028900718,-13.275445,0.00037882343,0.0008144558,-11.107385,-0.00070084305,0.0025372393,-13.05005,-0.0045666704,0.0033823755,-6.182922,0.0041845473,0.0003193989,-7.385595,-0.0024962032,0.0006046909,-8.525576,-0.002849539,-0.00066919636,francolinus,25978.wav
533,-72.7516,-80.0,3.669451e-06,1.2906672e-06,0.49333832,0.5355246,0.48935023,0.38618317,0.44999406,0.459046,0.30427992,0.23733516,0.24060768,0.33037645,0.4154614,0.4240383,135.99917763157896,-437.45667,0.015086653,0.0139163565,-16.267714,0.006598669,0.0057855207,-68.99446,-0.0077450383,-0.008862694,14.903562,-0.0027672641,-0.006494098,-38.738113,0.0031599656,0.00075517653,1.5667099,-0.0049743294,0.0033346615,-11.384089,-0.016214434,-0.004715672,-8.288409,-0.0020331275,-0.0042059696,-8.428794,0.0089196935,0.006033688,-12.6691475,-0.0027688993,0.00039309415,-7.740263,-0.0019918955,-0.009495174,4.5855894,0.005011755,-0.00087559444,0.1610063,0.0070135263,0.0110892095,francolinus,2605.wav
534,-42.1786,-69.91254,0.0002298117,5.1816165e-05,0.5639567,0.571022,0.5838119,0.57461405,0.5738985,0.588767,0.5893314,0.5501158,0.5389688,0.5637163,0.5295651,0.5462147,112.34714673913044,-375.32373,-0.0042446647,-0.0130219925,51.186466,0.008578706,0.004117005,2.7122278,0.0072615184,0.0058648833,38.942772,-0.0067823576,0.00035426058,-0.53868765,-0.0007152431,0.0019559676,9.758958,0.0035013186,0.0005707192,3.235153,-0.0038181555,-0.007096585,3.721683,0.0035104025,-0.00015757955,-1.9342618,0.013488706,0.0072878613,-0.048907943,-0.0011151325,-0.00053340796,1.6215256,-0.005936105,-0.004757305,2.2459474,0.0063432464,-0.00136963,-1.0731335,-0.0029295287,0.0044264616,francolinus,26053.wav
535,-16.511492,-14.576387,-0.039765943,-0.0027059508,0.79217756,0.8066163,0.82117665,0.8294365,0.81654125,0.81140083,0.74724275,0.7004465,0.68719125,0.6922445,0.7009341,0.74723184,135.99917763157896,-282.53226,1.3551695,0.046025142,75.25013,0.3210898,-0.24127172,45.10025,-0.06236505,-0.18778752,73.983635,-0.04367538,-0.19447039,18.908157,-0.043586247,-0.14085922,39.04716,0.021128766,-0.081471324,30.544138,0.032676402,-0.086239435,19.89105,-0.009255927,-0.119711965,23.579153,0.00897514,-0.09023312,21.77968,0.03397257,-0.070450716,11.1270895,0.01342493,-0.052831043,15.165093,-0.0042561283,-0.07975706,11.529267,0.0041537955,-0.039470185,francolinus,26771.wav
536,-48.66221,-55.47884,-2.9814895e-05,-3.960797e-05,0.65953666,0.5261862,0.48452383,0.529397,0.4820128,0.56188536,0.57406765,0.5383355,0.56564784,0.6158225,0.6252506,0.6672263,95.703125,-297.94846,0.1679607,-0.07742394,51.52971,-0.044725195,0.02324137,-15.310309,0.009342182,0.012273842,23.328377,0.024997322,-0.0047681476,8.524797,0.006925563,-0.013233687,7.7907276,0.01134699,0.00039043152,-5.0575924,-0.014531684,0.010502984,0.4145965,5.537181e-05,0.0021107194,1.0298232,-0.017578483,-0.0007539043,1.1314262,-0.0020756875,0.0039232736,-0.80349183,-0.010729241,0.0006879665,2.8662066,0.005718322,-0.012209955,1.0046879,-0.0006261457,0.0016188058,francolinus,2687.wav
537,-36.98786,-57.493614,7.197953e-05,-4.1898642e-05,0.5684057,0.5901036,0.665128,0.74221826,0.67482096,0.60556984,0.54902214,0.52981234,0.54121,0.53349954,0.52765936,0.5464935,95.703125,-434.76706,-0.008284123,-0.009520395,31.060186,-0.0024506073,-0.004033091,15.464741,-0.0006757307,-7.636038e-06,35.719307,-0.0032981012,-0.0020381552,26.306337,-3.0187968e-05,0.001040866,23.79856,-0.00063722534,-0.0002451657,22.22369,-0.0007244204,-0.0004447723,16.927246,-0.0009608665,9.703969e-05,10.884276,-0.00056466396,0.0002787387,10.319462,0.00019175415,0.0006440527,15.936767,-0.0010580452,-0.0005528314,15.897832,-0.000375296,1.3693347e-05,9.57414,0.00029664568,0.0003133443,francolinus,26905.wav
538,-48.66221,-55.47884,-2.9814895e-05,-3.960797e-05,0.65953666,0.5261862,0.48452383,0.529397,0.4820128,0.56188536,0.57406765,0.5383355,0.56564784,0.6158225,0.6252506,0.6672263,95.703125,-297.94846,0.1679607,-0.07742394,51.52971,-0.044725195,0.02324137,-15.310309,0.009342182,0.012273842,23.328377,0.024997322,-0.0047681476,8.524797,0.006925563,-0.013233687,7.7907276,0.01134699,0.00039043152,-5.0575924,-0.014531684,0.010502984,0.4145965,5.537181e-05,0.0021107194,1.0298232,-0.017578483,-0.0007539043,1.1314262,-0.0020756875,0.0039232736,-0.80349183,-0.010729241,0.0006879665,2.8662066,0.005718322,-0.012209955,1.0046879,-0.0006261457,0.0016188058,francolinus,26952.wav
539,-72.7516,-80.0,3.669451e-06,1.2906672e-06,0.49333832,0.5355246,0.48935023,0.38618317,0.44999406,0.459046,0.30427992,0.23733516,0.24060768,0.33037645,0.4154614,0.4240383,135.99917763157896,-437.45667,0.015086653,0.0139163565,-16.267714,0.006598669,0.0057855207,-68.99446,-0.0077450383,-0.008862694,14.903562,-0.0027672641,-0.006494098,-38.738113,0.0031599656,0.00075517653,1.5667099,-0.0049743294,0.0033346615,-11.384089,-0.016214434,-0.004715672,-8.288409,-0.0020331275,-0.0042059696,-8.428794,0.0089196935,0.006033688,-12.6691475,-0.0027688993,0.00039309415,-7.740263,-0.0019918955,-0.009495174,4.5855894,0.005011755,-0.00087559444,0.1610063,0.0070135263,0.0110892095,francolinus,26971.wav
540,-79.99721,-80.0,4.5934034e-09,-3.0222846e-08,0.3252072,0.33742073,0.34493604,0.38985157,0.4584843,0.46563745,0.43928286,0.44816962,0.48270696,0.4512595,0.37927982,0.330124,103.359375,-309.91693,0.07287649,-0.008364591,-35.490738,0.0097587155,0.01032761,-84.745766,-0.024195956,0.0036715122,-7.804986,0.0060323253,-0.004402124,-48.458363,-0.002389048,0.0021686347,-28.397282,0.0016647032,0.0050186613,-21.93106,0.0029173025,-0.009105528,-15.771448,-0.0023963426,-0.0006570531,-21.048977,0.010525735,0.009227085,-6.954934,-0.005016528,0.00018322493,-3.9327028,-0.0005304769,-0.001764296,-3.857659,-0.010470009,0.011956918,-6.7522535,-0.0210079,0.0074840714,francolinus,27155.wav
541,-48.66221,-55.47884,-2.9814895e-05,-3.960797e-05,0.65953666,0.5261862,0.48452383,0.529397,0.4820128,0.56188536,0.57406765,0.5383355,0.56564784,0.6158225,0.6252506,0.6672263,95.703125,-297.94846,0.1679607,-0.07742394,51.52971,-0.044725195,0.02324137,-15.310309,0.009342182,0.012273842,23.328377,0.024997322,-0.0047681476,8.524797,0.006925563,-0.013233687,7.7907276,0.01134699,0.00039043152,-5.0575924,-0.014531684,0.010502984,0.4145965,5.537181e-05,0.0021107194,1.0298232,-0.017578483,-0.0007539043,1.1314262,-0.0020756875,0.0039232736,-0.80349183,-0.010729241,0.0006879665,2.8662066,0.005718322,-0.012209955,1.0046879,-0.0006261457,0.0016188058,francolinus,27447.wav
542,-78.17876,-80.0,-2.964967e-07,1.194874e-07,0.43745652,0.42503485,0.3822046,0.41977054,0.54777986,0.46720862,0.31301197,0.2307222,0.26824528,0.33808237,0.347037,0.40852195,107.666015625,-581.457,0.00010358585,4.0202576e-05,-34.139713,-4.6654714e-06,-6.000176e-07,-55.45069,-0.00014503681,-5.6792574e-05,21.123056,1.3134051e-05,1.7863161e-06,-11.37171,0.0001412569,5.6552057e-05,11.754609,-1.950227e-05,-2.9797577e-06,3.092626,-0.00013668093,-5.615764e-05,2.8901377,2.3618275e-05,4.163234e-06,1.2218242,0.00013288241,5.5609948e-05,-9.442079,-2.6514464e-05,-5.3435133e-06,-0.3534985,-0.00013066047,-5.4909302e-05,1.2784623,2.9776098e-05,6.518173e-06,0.62622917,0.00012959061,5.4068492e-05,francolinus,27691.wav
543,-34.274498,-79.87064,-0.0005209556,-4.2483516e-05,0.31510034,0.39514405,0.40993625,0.35826793,0.4627261,0.7246616,0.6394048,0.33098888,0.3505342,0.62150246,0.47336024,0.2931734,103.359375,-412.4682,0.022242721,0.00018336446,23.478868,0.0028070605,-5.0445597e-05,23.347486,0.0026184472,0.0003145238,20.173513,0.0011006377,0.00031972656,-20.435776,-0.0020710777,0.00016298587,27.05562,0.002615947,0.00046080456,-16.0709,-0.0019507282,-0.00010518127,8.677331,0.0017170253,-0.00015808965,-0.093723595,-0.00043500256,0.00012726101,-3.613827,-0.00014329489,-0.00027727082,0.4546187,-0.0005040564,0.00034262706,1.0286077,-0.00015782741,-0.00038545876,-3.5365257,-4.7628673e-05,7.757348e-05,francolinus,27825.wav
544,-34.274498,-79.87064,-0.0005209556,-4.2483516e-05,0.31510034,0.39514405,0.40993625,0.35826793,0.4627261,0.7246616,0.6394048,0.33098888,0.3505342,0.62150246,0.47336024,0.2931734,103.359375,-412.4682,0.022242721,0.00018336446,23.478868,0.0028070605,-5.0445597e-05,23.347486,0.0026184472,0.0003145238,20.173513,0.0011006377,0.00031972656,-20.435776,-0.0020710777,0.00016298587,27.05562,0.002615947,0.00046080456,-16.0709,-0.0019507282,-0.00010518127,8.677331,0.0017170253,-0.00015808965,-0.093723595,-0.00043500256,0.00012726101,-3.613827,-0.00014329489,-0.00027727082,0.4546187,-0.0005040564,0.00034262706,1.0286077,-0.00015782741,-0.00038545876,-3.5365257,-4.7628673e-05,7.757348e-05,francolinus,27954.wav
545,-71.368675,-78.29715,-1.7099912e-07,-3.8361352e-07,0.34703386,0.3234118,0.35453993,0.41489363,0.4572338,0.5325103,0.54417336,0.40504828,0.2636024,0.24618551,0.3316616,0.35929337,103.359375,-437.5069,0.010312559,-0.04144571,-35.86723,0.004016543,0.016239537,-86.03226,0.022720158,0.0021181838,27.708776,0.013429363,0.011789701,-0.09167694,0.00032944875,0.0022469973,-0.45401487,0.015890656,-0.0017947857,-2.2604506,-0.0013514251,0.0062817917,8.763261,0.016690934,-0.007094671,3.1321945,0.016745338,0.004811151,6.5162826,0.017083852,-0.0032020432,12.120368,-0.0036131358,-0.0034784146,14.516087,0.014812944,-0.0068554585,9.26473,0.0068431934,-0.0025638994,francolinus,27969.wav
546,-79.99721,-80.0,4.5934034e-09,-3.0222846e-08,0.3252072,0.33742073,0.34493604,0.38985157,0.4584843,0.46563745,0.43928286,0.44816962,0.48270696,0.4512595,0.37927982,0.330124,103.359375,-309.91693,0.07287649,-0.008364591,-35.490738,0.0097587155,0.01032761,-84.745766,-0.024195956,0.0036715122,-7.804986,0.0060323253,-0.004402124,-48.458363,-0.002389048,0.0021686347,-28.397282,0.0016647032,0.0050186613,-21.93106,0.0029173025,-0.009105528,-15.771448,-0.0023963426,-0.0006570531,-21.048977,0.010525735,0.009227085,-6.954934,-0.005016528,0.00018322493,-3.9327028,-0.0005304769,-0.001764296,-3.857659,-0.010470009,0.011956918,-6.7522535,-0.0210079,0.0074840714,francolinus,28234.wav
547,-16.511492,-14.576387,-0.039765943,-0.0027059508,0.79217756,0.8066163,0.82117665,0.8294365,0.81654125,0.81140083,0.74724275,0.7004465,0.68719125,0.6922445,0.7009341,0.74723184,135.99917763157896,-282.53226,1.3551695,0.046025142,75.25013,0.3210898,-0.24127172,45.10025,-0.06236505,-0.18778752,73.983635,-0.04367538,-0.19447039,18.908157,-0.043586247,-0.14085922,39.04716,0.021128766,-0.081471324,30.544138,0.032676402,-0.086239435,19.89105,-0.009255927,-0.119711965,23.579153,0.00897514,-0.09023312,21.77968,0.03397257,-0.070450716,11.1270895,0.01342493,-0.052831043,15.165093,-0.0042561283,-0.07975706,11.529267,0.0041537955,-0.039470185,francolinus,28756.wav
548,-64.96616,-79.94861,8.221442e-09,7.814577e-07,0.5282959,0.5332166,0.5013826,0.5033997,0.545685,0.5474102,0.5797325,0.49454075,0.47611985,0.5002914,0.5340459,0.5290347,95.703125,-317.49704,-0.1337205,-0.029313553,42.378223,-0.018177554,-0.00059665664,-15.8199415,-0.0030335295,0.0012019044,19.808245,-0.009271993,0.0017398653,-17.060707,0.009433168,0.00093321013,6.4482336,-0.002943982,-0.001381197,-8.544311,0.012243708,-0.0018298901,4.28776,0.00029340328,-0.0043329415,-13.263522,0.008489667,-0.00055172486,0.79963154,-0.0004944949,0.00015167851,-3.5160408,0.0012887003,0.0020632537,0.08174656,0.0022974543,-0.0007126413,-2.5182073,-0.0023014096,0.0009726792,francolinus,28818.wav
549,-79.94494,-80.0,4.035254e-08,1.0145543e-07,0.18088944,0.20931327,0.30091414,0.62852657,0.58758104,0.38573417,0.32533666,0.27478108,0.27539346,0.22407328,0.16915314,0.17551066,95.703125,-338.75308,-0.014736906,0.005770344,-19.17677,-0.039516162,0.031090355,-86.33762,-0.015687931,0.033944663,-23.827608,0.022659704,0.027702138,-56.220154,0.02047003,0.008173525,-19.66145,0.0139886895,0.009190151,-9.990632,0.03088542,0.02372294,-19.26928,-0.0065036095,0.017367834,-32.96188,-0.017506897,0.00010918826,-10.023486,-0.0027346339,-0.0030841355,4.8741784,-0.0006773931,0.002505249,7.9378223,0.027574198,0.005665974,-4.3590355,-0.0039478526,0.009288804,francolinus,28899.wav
550,-79.99721,-80.0,4.5934034e-09,-3.0222846e-08,0.3252072,0.33742073,0.34493604,0.38985157,0.4584843,0.46563745,0.43928286,0.44816962,0.48270696,0.4512595,0.37927982,0.330124,103.359375,-309.91693,0.07287649,-0.008364591,-35.490738,0.0097587155,0.01032761,-84.745766,-0.024195956,0.0036715122,-7.804986,0.0060323253,-0.004402124,-48.458363,-0.002389048,0.0021686347,-28.397282,0.0016647032,0.0050186613,-21.93106,0.0029173025,-0.009105528,-15.771448,-0.0023963426,-0.0006570531,-21.048977,0.010525735,0.009227085,-6.954934,-0.005016528,0.00018322493,-3.9327028,-0.0005304769,-0.001764296,-3.857659,-0.010470009,0.011956918,-6.7522535,-0.0210079,0.0074840714,francolinus,2916.wav
551,-51.147377,-78.36849,5.344151e-06,1.8635271e-06,0.5656815,0.5662233,0.5624926,0.5616965,0.547585,0.59126526,0.59403205,0.5396088,0.51637346,0.5210223,0.5085431,0.52184117,112.34714673913044,-354.3612,-0.0018626411,-0.0005258622,46.668373,-0.0040664175,-4.2566076e-05,-2.8271518,-0.0015953367,-0.00094190106,33.91501,0.0004732377,0.0019136673,0.51808494,-0.0031823555,-0.0014265998,6.482154,-0.005906967,-0.0003883,3.7997696,0.0052523525,0.0011589526,4.0221424,0.0030792889,-0.00026001086,0.7400178,-0.0050083036,0.0023284967,3.3867404,0.002106182,9.0994465e-05,2.4621518,9.0978465e-05,-0.0004371621,4.0580106,-0.002517885,0.002304238,-0.037123702,0.00094451173,-0.0005044706,francolinus,29319.wav
552,-79.35781,-79.94196,-6.7743565e-07,-3.077738e-06,0.580646,0.6341582,0.62996423,0.56539714,0.538147,0.5158552,0.4746129,0.48917085,0.45585924,0.48290122,0.5587824,0.5638882,112.34714673913044,-289.93805,0.10136359,-0.0053029056,56.87327,0.0001180571,0.019336317,-17.596752,-0.0117684435,0.034479614,-21.286581,-0.004205026,0.04562912,-32.88321,0.0027966336,0.021709178,-22.743479,-0.0025378156,0.012914375,-37.95801,0.00051961513,0.017877065,-36.158848,0.0074838246,0.017446114,-32.409157,0.003083433,0.011650659,-27.123663,-0.0012965794,0.021231811,-30.29208,-0.006999744,0.025035938,-23.089392,-0.008136495,0.020147713,-21.533478,0.0025863012,0.011609899,francolinus,29644.wav
553,-62.27648,-76.38043,0.00010139012,3.6598553e-06,0.5440449,0.52188355,0.43756837,0.32259512,0.311572,0.3689924,0.4041742,0.38861156,0.36955103,0.38364595,0.48638952,0.6564653,129.19921875,-415.49158,-0.004835487,-0.019157322,32.237526,-0.026104383,-0.005917337,2.5310774,0.0104682585,0.0039225332,30.284016,-0.0021922637,0.00082445017,-1.6487521,-0.0020811982,0.00022867197,10.5029,-0.0002456002,0.0015684529,-2.7543926,-0.0047618644,0.0004569474,10.342718,0.00506669,-3.2086307e-05,-3.1581233,0.0010567767,-0.0005593255,9.723282,0.0049778805,-0.0015408271,0.9193356,0.0022182958,-0.0017862492,13.101605,0.008543598,-0.0005443735,5.4701715,0.0029576437,3.2953467e-05,francolinus,29670.wav
554,-72.405876,-79.86613,1.04142075e-07,-8.136377e-06,0.6662259,0.60253876,0.5267311,0.53650427,0.5388246,0.48207435,0.4956279,0.4614837,0.36634696,0.4003345,0.55133665,0.58289033,112.34714673913044,-224.10153,0.3634863,-0.40357813,27.382486,0.04753603,0.13116895,-37.41005,-0.040726263,0.1277929,-0.38072538,0.051546186,0.18416665,-46.329273,0.12005459,0.16597445,-32.140247,0.103158936,0.16497573,-31.833008,0.07479575,0.13451302,-28.974466,0.13011698,0.0817457,-31.08467,0.076175354,0.11864422,-24.863785,0.08345039,0.08294556,-23.99799,0.06570324,0.07149829,-20.673954,0.057719305,0.108016655,-20.644457,-0.07688407,0.08323317,francolinus,29800.wav
555,-16.511492,-14.576387,-0.039765943,-0.0027059508,0.79217756,0.8066163,0.82117665,0.8294365,0.81654125,0.81140083,0.74724275,0.7004465,0.68719125,0.6922445,0.7009341,0.74723184,135.99917763157896,-282.53226,1.3551695,0.046025142,75.25013,0.3210898,-0.24127172,45.10025,-0.06236505,-0.18778752,73.983635,-0.04367538,-0.19447039,18.908157,-0.043586247,-0.14085922,39.04716,0.021128766,-0.081471324,30.544138,0.032676402,-0.086239435,19.89105,-0.009255927,-0.119711965,23.579153,0.00897514,-0.09023312,21.77968,0.03397257,-0.070450716,11.1270895,0.01342493,-0.052831043,15.165093,-0.0042561283,-0.07975706,11.529267,0.0041537955,-0.039470185,francolinus,29984.wav
556,-72.7516,-80.0,3.669451e-06,1.2906672e-06,0.49333832,0.5355246,0.48935023,0.38618317,0.44999406,0.459046,0.30427992,0.23733516,0.24060768,0.33037645,0.4154614,0.4240383,135.99917763157896,-437.45667,0.015086653,0.0139163565,-16.267714,0.006598669,0.0057855207,-68.99446,-0.0077450383,-0.008862694,14.903562,-0.0027672641,-0.006494098,-38.738113,0.0031599656,0.00075517653,1.5667099,-0.0049743294,0.0033346615,-11.384089,-0.016214434,-0.004715672,-8.288409,-0.0020331275,-0.0042059696,-8.428794,0.0089196935,0.006033688,-12.6691475,-0.0027688993,0.00039309415,-7.740263,-0.0019918955,-0.009495174,4.5855894,0.005011755,-0.00087559444,0.1610063,0.0070135263,0.0110892095,francolinus,29986.wav
557,-42.1786,-69.91254,0.0002298117,5.1816165e-05,0.5639567,0.571022,0.5838119,0.57461405,0.5738985,0.588767,0.5893314,0.5501158,0.5389688,0.5637163,0.5295651,0.5462147,112.34714673913044,-375.32373,-0.0042446647,-0.0130219925,51.186466,0.008578706,0.004117005,2.7122278,0.0072615184,0.0058648833,38.942772,-0.0067823576,0.00035426058,-0.53868765,-0.0007152431,0.0019559676,9.758958,0.0035013186,0.0005707192,3.235153,-0.0038181555,-0.007096585,3.721683,0.0035104025,-0.00015757955,-1.9342618,0.013488706,0.0072878613,-0.048907943,-0.0011151325,-0.00053340796,1.6215256,-0.005936105,-0.004757305,2.2459474,0.0063432464,-0.00136963,-1.0731335,-0.0029295287,0.0044264616,francolinus,30191.wav
558,-51.147377,-78.36849,5.344151e-06,1.8635271e-06,0.5656815,0.5662233,0.5624926,0.5616965,0.547585,0.59126526,0.59403205,0.5396088,0.51637346,0.5210223,0.5085431,0.52184117,112.34714673913044,-354.3612,-0.0018626411,-0.0005258622,46.668373,-0.0040664175,-4.2566076e-05,-2.8271518,-0.0015953367,-0.00094190106,33.91501,0.0004732377,0.0019136673,0.51808494,-0.0031823555,-0.0014265998,6.482154,-0.005906967,-0.0003883,3.7997696,0.0052523525,0.0011589526,4.0221424,0.0030792889,-0.00026001086,0.7400178,-0.0050083036,0.0023284967,3.3867404,0.002106182,9.0994465e-05,2.4621518,9.0978465e-05,-0.0004371621,4.0580106,-0.002517885,0.002304238,-0.037123702,0.00094451173,-0.0005044706,francolinus,305.wav
559,-34.274498,-79.87064,-0.0005209556,-4.2483516e-05,0.31510034,0.39514405,0.40993625,0.35826793,0.4627261,0.7246616,0.6394048,0.33098888,0.3505342,0.62150246,0.47336024,0.2931734,103.359375,-412.4682,0.022242721,0.00018336446,23.478868,0.0028070605,-5.0445597e-05,23.347486,0.0026184472,0.0003145238,20.173513,0.0011006377,0.00031972656,-20.435776,-0.0020710777,0.00016298587,27.05562,0.002615947,0.00046080456,-16.0709,-0.0019507282,-0.00010518127,8.677331,0.0017170253,-0.00015808965,-0.093723595,-0.00043500256,0.00012726101,-3.613827,-0.00014329489,-0.00027727082,0.4546187,-0.0005040564,0.00034262706,1.0286077,-0.00015782741,-0.00038545876,-3.5365257,-4.7628673e-05,7.757348e-05,francolinus,30578.wav
560,-79.94494,-80.0,4.035254e-08,1.0145543e-07,0.18088944,0.20931327,0.30091414,0.62852657,0.58758104,0.38573417,0.32533666,0.27478108,0.27539346,0.22407328,0.16915314,0.17551066,95.703125,-338.75308,-0.014736906,0.005770344,-19.17677,-0.039516162,0.031090355,-86.33762,-0.015687931,0.033944663,-23.827608,0.022659704,0.027702138,-56.220154,0.02047003,0.008173525,-19.66145,0.0139886895,0.009190151,-9.990632,0.03088542,0.02372294,-19.26928,-0.0065036095,0.017367834,-32.96188,-0.017506897,0.00010918826,-10.023486,-0.0027346339,-0.0030841355,4.8741784,-0.0006773931,0.002505249,7.9378223,0.027574198,0.005665974,-4.3590355,-0.0039478526,0.009288804,francolinus,30922.wav
561,-72.7516,-80.0,3.669451e-06,1.2906672e-06,0.49333832,0.5355246,0.48935023,0.38618317,0.44999406,0.459046,0.30427992,0.23733516,0.24060768,0.33037645,0.4154614,0.4240383,135.99917763157896,-437.45667,0.015086653,0.0139163565,-16.267714,0.006598669,0.0057855207,-68.99446,-0.0077450383,-0.008862694,14.903562,-0.0027672641,-0.006494098,-38.738113,0.0031599656,0.00075517653,1.5667099,-0.0049743294,0.0033346615,-11.384089,-0.016214434,-0.004715672,-8.288409,-0.0020331275,-0.0042059696,-8.428794,0.0089196935,0.006033688,-12.6691475,-0.0027688993,0.00039309415,-7.740263,-0.0019918955,-0.009495174,4.5855894,0.005011755,-0.00087559444,0.1610063,0.0070135263,0.0110892095,francolinus,31002.wav
562,-16.511492,-14.576387,-0.039765943,-0.0027059508,0.79217756,0.8066163,0.82117665,0.8294365,0.81654125,0.81140083,0.74724275,0.7004465,0.68719125,0.6922445,0.7009341,0.74723184,135.99917763157896,-282.53226,1.3551695,0.046025142,75.25013,0.3210898,-0.24127172,45.10025,-0.06236505,-0.18778752,73.983635,-0.04367538,-0.19447039,18.908157,-0.043586247,-0.14085922,39.04716,0.021128766,-0.081471324,30.544138,0.032676402,-0.086239435,19.89105,-0.009255927,-0.119711965,23.579153,0.00897514,-0.09023312,21.77968,0.03397257,-0.070450716,11.1270895,0.01342493,-0.052831043,15.165093,-0.0042561283,-0.07975706,11.529267,0.0041537955,-0.039470185,francolinus,31113.wav
563,-72.405876,-79.86613,1.04142075e-07,-8.136377e-06,0.6662259,0.60253876,0.5267311,0.53650427,0.5388246,0.48207435,0.4956279,0.4614837,0.36634696,0.4003345,0.55133665,0.58289033,112.34714673913044,-224.10153,0.3634863,-0.40357813,27.382486,0.04753603,0.13116895,-37.41005,-0.040726263,0.1277929,-0.38072538,0.051546186,0.18416665,-46.329273,0.12005459,0.16597445,-32.140247,0.103158936,0.16497573,-31.833008,0.07479575,0.13451302,-28.974466,0.13011698,0.0817457,-31.08467,0.076175354,0.11864422,-24.863785,0.08345039,0.08294556,-23.99799,0.06570324,0.07149829,-20.673954,0.057719305,0.108016655,-20.644457,-0.07688407,0.08323317,francolinus,31256.wav
564,-16.511492,-14.576387,-0.039765943,-0.0027059508,0.79217756,0.8066163,0.82117665,0.8294365,0.81654125,0.81140083,0.74724275,0.7004465,0.68719125,0.6922445,0.7009341,0.74723184,135.99917763157896,-282.53226,1.3551695,0.046025142,75.25013,0.3210898,-0.24127172,45.10025,-0.06236505,-0.18778752,73.983635,-0.04367538,-0.19447039,18.908157,-0.043586247,-0.14085922,39.04716,0.021128766,-0.081471324,30.544138,0.032676402,-0.086239435,19.89105,-0.009255927,-0.119711965,23.579153,0.00897514,-0.09023312,21.77968,0.03397257,-0.070450716,11.1270895,0.01342493,-0.052831043,15.165093,-0.0042561283,-0.07975706,11.529267,0.0041537955,-0.039470185,francolinus,31413.wav
565,-79.99721,-80.0,4.5934034e-09,-3.0222846e-08,0.3252072,0.33742073,0.34493604,0.38985157,0.4584843,0.46563745,0.43928286,0.44816962,0.48270696,0.4512595,0.37927982,0.330124,103.359375,-309.91693,0.07287649,-0.008364591,-35.490738,0.0097587155,0.01032761,-84.745766,-0.024195956,0.0036715122,-7.804986,0.0060323253,-0.004402124,-48.458363,-0.002389048,0.0021686347,-28.397282,0.0016647032,0.0050186613,-21.93106,0.0029173025,-0.009105528,-15.771448,-0.0023963426,-0.0006570531,-21.048977,0.010525735,0.009227085,-6.954934,-0.005016528,0.00018322493,-3.9327028,-0.0005304769,-0.001764296,-3.857659,-0.010470009,0.011956918,-6.7522535,-0.0210079,0.0074840714,francolinus,31520.wav
566,-53.543858,-73.07265,-1.2137143e-06,1.728045e-07,0.33682337,0.41473848,0.4787503,0.35682982,0.33150294,0.38030887,0.37110937,0.34808162,0.28516343,0.31813493,0.35825056,0.36888304,143.5546875,-427.427,-0.033845782,-0.011204231,17.910889,0.012960326,0.0052588414,-21.858442,0.0009183271,0.0049561956,62.596237,-0.01452163,-0.009768816,-38.585037,0.0032706484,-0.003037718,20.670734,-0.012811202,0.007651996,9.175594,0.010568941,0.0034878966,1.3765703,-0.004453256,-0.012575122,13.880327,-0.0036298162,0.0025419013,-0.46900415,0.0021278965,0.0052655214,13.051473,-0.0072628004,-0.0024212012,2.0965455,0.0042818673,-0.00032346963,5.7983117,0.002531206,-0.0018512883,francolinus,3158.wav
